test_ligand	auroc	aupr	aupr_corrected	pearson	rank	expressed_in	upregulated_in
Plau	0.54070143872634	0.0953272307175293	0.0352131455924744	0.0764609365234725	40	Lymphatic_ECs	
Col4a1	0.582033299937984	0.0858152813952117	0.0257011962701569	0.0763179317362534	41	Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC, Vascular_ECs	Alveolum, Capillary_ECs, Fibroblasts, Mesothelium, Vascular_ECs
F11r	0.580503247527724	0.0893241731076688	0.0292100879826139	0.0758642515470612	42	Airway, Alveolum, Capillary_ECs, Lymphatic_ECs, MNP, Mesothelium, Vascular_ECs	Alveolum
Sema3a	0.576482174378266	0.0896796382335242	0.0295655531084694	0.0757088054182111	43	Lymphatic_ECs	
Celsr1	0.580625924335673	0.0870034228960432	0.0268893377709883	0.0756691549333899	44	Airway, Lymphatic_ECs	
Inhbb	0.577603304095363	0.0884565007722074	0.0283424156471526	0.0754115653235296	45	Airway	
Adam17	0.592917458954382	0.0887202332872554	0.0286061481622006	0.075303813282436	46	Lymphatic_ECs, MNP	
Gpi1	0.581372208250698	0.0912488668985949	0.0311347817735401	0.0747721422806826	47	Airway, Alveolum, Capillary_ECs, Fibroblasts, Granulocytes, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, SMC	Alveolum, Capillary_ECs
Plxnb2	0.574713583730332	0.0876391402333087	0.0275250551082539	0.0747395838432007	48	Airway, Alveolum, Fibroblasts, Mesothelium, Pericytes	Alveolum
Arf1	0.563355755927679	0.0930021630007331	0.0328880778756782	0.0746373628531527	49	Airway, Alveolum, Capillary_ECs, Fibroblasts, Granulocytes, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs	Airway, Alveolum, Fibroblasts, Granulocytes, Lymphatic_ECs
Itgb2	0.570709549026425	0.0900734635315541	0.0299593784064992	0.0745727667444225	50	Granulocytes, Lymphocytes, MNP	
Itgb1	0.578830072174856	0.0877256130131597	0.0276115278881049	0.0742965459724638	51	Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs	Alveolum
Nectin1	0.573415254179532	0.0900916761874317	0.0299775910623768	0.0742740847918929	52	Alveolum	
